id,name,host_id,host_name,host_since,host_is_superhost,calculated_host_listings_count,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,availability_365,minimum_nights,room_type,accommodates,bathrooms_text,bedrooms,beds,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,col_31,col_32,col_33,col_34
964474217609138048,1br king in e nash stadium area,197082329,TMC Hospitality,6/21/18,t,17,t,t,39,District 5,36.1721616,-86.7699844,190,1,Private room,2,1 bath,1,NA,"",1,0.47,5,5,5,5,5,5,5,,,,
964475469715474048,one bedroom suite-walk in closet-view of downtown,516349288,Kenect,5/24/23,t,10,f,t,11,District 19,36.1509508107054,-86.7964551,231,30,Entire home/apt,2,1 bath,1,1,$123.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
964482280093325440,1br 2 queen e nash stadium area,197082329,TMC Hospitality,6/21/18,t,17,t,t,39,District 5,36.1721616,-86.7699844,191,1,Private room,4,1 bath,1,NA,"",1,0.6,5,5,5,5,5,5,5,,,,
964486827097245440,*special june promo* 2mi to broadway. city views.,351901804,Sarah,6/25/20,t,48,t,t,114,District 21,36.1553837903197,-86.81919834,347,1,Entire home/apt,10,3.5 baths,3,7,$265.00 ,11,1.2,5,5,5,5,5,5,5,,,,
964487367425965184,1br 2 queen e nash stadium area,197082329,TMC Hospitality,6/21/18,t,17,t,t,39,District 5,36.1721616,-86.7699844,193,1,Private room,4,1 bath,1,NA,"",1,0.58,5,4,5,5,4,5,5,,,,
964493429825728640,1br suite, Kitchenette + Lounge,197082329,TMC Hospitality,6/21/18,t,17,t,t,39,District 5,36.1721616,-86.7699844,189,1,Private room,2,1 bath,1,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,
964507620677173376,heart of midtown 1bd 1 ba condo!,126174,TrueAvenue,5/16/10,f,27,t,t,30,District 19,36.15088,-86.79598,130,1,Entire home/apt,3,1 bath,1,1,$120.00 ,1,0.12,5,5,5,5,5,5,5,,,,
964539677833303424,1br suite, Kitchenette + Lounge,197082329,TMC Hospitality,6/21/18,t,17,t,t,39,District 5,36.1725548404652,-86.76970823,191,1,Private room,2,1 bath,1,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,
964561745830436096,luxe downtown getaway - steps from broadway,522369451,Patti & Sean,6/27/23,t,3,t,t,5,District 19,36.15406,-86.77607,138,2,Entire home/apt,4,1 bath,1,2,$244.00 ,17,2.9,5,4.94,5,4.69,4.94,4.94,4.75,,,,
964645238746402688,lovely furnished room near airport,188742732,Michele,5/9/18,f,1,t,t,3,District 13,36.1502528,-86.6367084,170,30,Private room,1,1.5 baths,1,0,$40.00 ,1,0.15,5,5,5,5,5,5,5,,,,
964735135657715968,cozysuites musicrow alluring 1br w/free parking 58,403137298,CozySuites Nashville,5/23/21,f,73,t,t,73,District 19,36.1445569994212,-86.79490726,355,2,Entire home/apt,4,1 bath,1,2,$109.00 ,9,0.92,4.78,4.67,4.89,4.56,4.78,5,4.67,,,,
965139766763718528,*new!* roof deck & modern luxury townhouse,533647552,Alon,8/24/23,t,1,t,t,1,District 2,36.1959907549082,-86.82658861,170,2,Entire home/apt,10,4 baths,4,9,$221.00 ,17,1.95,5,5,4.94,5,4.94,4.5,4.94,,,,
965152323558491264,new secluded pool home 20 mins to dwtn!,333774376,Chase,2/5/20,t,4,t,t,4,District 22,36.08421292,-86.96875252,0,2,Entire home/apt,10,3 baths,4,NA,"",13,1.38,4.77,4.92,4.69,4.92,4.92,4.92,4.77,,,,
965170073325742080,charming bungalow 12th south,83900721,Stacy,7/15/16,t,1,t,t,1,District 17,36.1283764127635,-86.78346914,161,2,Entire home/apt,4,1.5 baths,2,2,$240.00 ,27,3.13,5,5,5,5,5,4.96,5,,,,
965181426153644032,green hills getaway – shopping and dining district,101426897,Host Extraordinaires,10/26/16,t,210,t,t,239,District 25,36.1121755318336,-86.82710449,306,2,Entire home/apt,6,1 bath,1,2,$107.00 ,20,2.21,4.95,5,4.95,5,4.89,5,4.95,,,,
965213259651149184,nashville 1 bedroom deluxe!,375990974,Hanan,11/17/20,t,1,f,f,32,District 15,36.218749,-86.7041024,0,2,Private room,4,1 bath,1,NA,"",1,0.13,5,5,5,5,5,5,5,,,,
965222569121007360,cozy king br | e nash by stadium,197082329,TMC Hospitality,6/21/18,t,17,t,t,39,District 5,36.1721616,-86.7699844,179,1,Private room,2,1 bath,1,NA,"",1,0.38,3,5,5,5,5,3,3,,,,
965226368025554304,2br suite, Kitchenette + Lounge,197082329,TMC Hospitality,6/21/18,t,17,t,t,39,District 5,36.1721616,-86.7699844,184,1,Private room,4,2 baths,2,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,
965229946180691072,2br suite with city views,197082329,TMC Hospitality,6/21/18,t,17,t,t,39,District 5,36.1721616,-86.7699844,189,1,Private room,4,2 baths,2,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
965236318874582144,nashville comfort new, Modern, Backyard Zen,88959664,Julian,8/9/16,t,48,t,t,51,District 16,36.1030228938824,-86.74857956,143,2,Entire home/apt,12,3 baths,4,7,$281.00 ,16,1.9,5,5,5,5,5,4.93,4.93,,
965279981751664896,3br suite with city views,197082329,TMC Hospitality,6/21/18,t,17,t,t,39,District 5,36.1721616,-86.7699844,185,1,Private room,8,3 baths,3,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
965283135258495104,3br suite with pool patio,197082329,TMC Hospitality,6/21/18,t,17,t,t,39,District 5,36.1721616,-86.7699844,187,1,Private room,8,3 baths,3,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
965330762343340544,one bdrm suite-abundant natural light-full kitchen,516349288,Kenect,5/24/23,t,10,f,t,11,District 19,36.150612914251,-86.79443649,331,30,Entire home/apt,2,1 bath,1,1,$71.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
965353400248263680,4br urban oasis home w/ flex office near nashville,62556103,Jer,3/11/16,f,1,t,t,2,District 9,36.274958522674,-86.70024052,135,30,Entire home/apt,8,2.5 baths,4,4,$175.00 ,1,0.12,5,5,5,5,5,4,5,,,,
965478523855622912,stylish downtown nashville oasis: 1 bedroom,97694644,Fred And Nikki,10/2/16,t,1,t,t,1,District 19,36.1536594,-86.7751858,118,1,Entire home/apt,4,1 bath,1,1,$197.00 ,50,5.08,4.96,4.98,4.98,4.73,5,4.92,4.92,,,,
965887860343520768,charming music city getaway!,55196455,Jeff,1/18/16,t,15,t,t,17,District 21,36.16319098,-86.80791927,165,1,Entire home/apt,8,3 baths,3,11,$531.00 ,5,0.56,4.8,4.8,4.6,4.8,5,4.4,4.8,,,,
965904370768380288,nashville skyline-premium end unit-morning sun!,516349288,Kenect,5/24/23,t,10,f,t,11,District 19,36.1506937852496,-86.79625571,329,30,Entire home/apt,2,1 bath,1,1,$100.00 ,2,0.71,2.5,2.5,3.5,3.5,2.5,4.5,2,,,,
965906236272525952,hyve - eden elegance - walk to broadway,20772148,GoodNight,8/31/14,f,232,t,t,370,District 19,36.15267,-86.77766,336,1,Entire home/apt,7,2 baths,2,3,$182.00 ,7,0.75,4.57,4.71,4.86,4.29,4.57,3.86,4.57,,,,
965919369881293568,music row and midtown view-best sunset,516349288,Kenect,5/24/23,t,10,f,t,11,District 19,36.15131,-86.79627,333,30,Entire home/apt,2,1 bath,1,1,$113.00 ,1,0.39,5,4,4,4,5,5,4,,,,
965931726103531264,morning sun with floor to ceiling windows,516349288,Kenect,5/24/23,t,10,f,t,11,District 19,36.1512994418635,-86.79491145,325,30,Entire home/apt,2,1 bath,1,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
965952858628158592,nana's place in music city,533852106,Alice J,8/25/23,t,1,t,t,1,District 11,36.2197784341767,-86.58932841,316,1,Entire home/apt,2,1 bath,1,1,$102.00 ,26,2.79,5,5,5,5,5,4.96,5,,,,
965998160236530560,"reba's ""fancy"" nash penthouse*walk2broadway!*pool!",151787588,Cindy & Dean,9/23/17,t,3,t,t,4,District 19,36.1548886,-86.7754139,157,1,Entire home/apt,2,1 bath,1,2,$242.00 ,43,4.48,5,5,4.98,4.95,5,4.95,4.91,,,,
965998598023380864,modern apartment | walk to gulch,533864300,Megan,8/25/23,t,1,f,f,1,District 17,36.146628977081,-86.78136055,195,2,Entire home/apt,4,1 bath,1,1,$159.00 ,24,2.63,4.96,5,4.78,5,5,4.91,4.91,,,,
966009815334652928,the leland: luxury local living in east nash,6675690,Isabeau And Shaun,5/31/13,t,64,t,t,84,District 5,36.2031009042874,-86.74133052,351,2,Entire home/apt,10,2.5 baths,3,NA,"",4,0.45,4.75,5,5,5,5,4.75,5,,,,
966031810373274496,nashville flair garage th with fenced yard,457516081,Karen,5/4/22,f,1,t,t,1,District 29,36.09412,-86.63275,89,30,Entire home/apt,6,2 baths,3,3,$145.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
966542164181994880,music lovers delight,443377359,Ralph,2/3/22,f,27,t,t,29,District 15,36.1351853399495,-86.72308904,267,1,Private room,2,1 bath,1,NA,"",18,1.83,4.33,4.28,4.33,4.72,4.78,4.39,4.33,,,,
966553075826882304,cozy room near broadway.,443377359,Ralph,2/3/22,f,27,t,t,29,District 15,36.13632,-86.723422,228,1,Private room,2,1 bath,1,1,$79.00 ,22,2.24,4.45,4.59,4.55,4.82,4.73,4.45,4.45,,,,
966802747067402752,cozy cottage near downtown,6893741,Brooke,6/13/13,t,1,t,t,1,District 6,36.1726036921602,-86.73705762,1,30,Entire home/apt,4,1 bath,2,NA,"",4,0.54,5,5,5,5,5,5,5,,,,
967327122383635840,new, Near Nissan & Broadway, King Beds, Sleeps 13!,438768178,Elijah,1/3/22,t,3,t,t,3,District 6,36.1766038260263,-86.75354973,305,1,Entire home/apt,13,2 baths,4,11,$277.00 ,33,3.45,5,4.97,4.91,5,5,4.88,4.97,
967517352186641792,private queen bedroom w/ workspace near dtown,148130113,BlissfulEscapes,8/28/17,f,4,t,t,4,District 19,36.1515267902407,-86.75945159,0,30,Private room,2,1 bath,1,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
967664483897171072,north nashville town home,230071960,Katelyn,12/10/18,f,1,t,f,1,District 15,36.1519,-86.71816,87,30,Private room,2,1 bath,1,1,$65.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
967753049474738560,furnished private room in a great location!,370178058,Ryan,10/1/20,f,1,t,t,1,District 26,36.0977422,-86.7438597,0,30,Private room,1,1 bath,NA,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
968025447741429760,skydeck i 4x kings i 3,000 sq/ft | Broadway 8 mins,39323330,David,7/23/15,"",4,t,t,6,District 19,36.1697644134027,-86.79820769,216,2,Entire home/apt,12,4.5 baths,4,9,$542.00 ,50,5.12,5,5,4.98,5,5,4.96,5,,,
968073385945143552,guest house 12 south nashville,534337262,Rob,8/28/23,t,1,t,t,1,District 18,36.1262156,-86.7914888,202,2,Entire home/apt,4,1 bath,1,2,$165.00 ,36,4.17,5,4.97,4.97,5,5,5,4.89,,,,
968126822377261824,green hills cottage,57335379,Blake,2/3/16,f,1,t,f,1,District 25,36.1090327,-86.7832459,190,3,Entire home/apt,6,2 baths,3,NA,"",7,0.86,5,5,5,5,5,4.86,4.71,,,,
968138001051272704,modern 3 story with rooftop,532191512,Music City,8/16/23,f,2,t,t,2,District 2,36.198588791998,-86.7804568,0,2,Entire home/apt,15,4 baths,4,NA,"",1,0.12,2,1,2,1,1,2,2,,,,
968153360159730816,look no more! kitchenette, Swimming Pool!,495439249,RoomPicks,1/10/23,f,7,t,f,798,District 19,36.1563733322065,-86.78011614,245,1,Hotel room,6,1 bath,1,2,$799.00 ,2,0.39,3,5,5,3,4.5,5,3,,,
968222261480429696,16 bedrooms in 4 homes near downtown,351901804,Sarah,6/25/20,t,48,t,t,114,District 5,36.19575018,-86.77136389,355,3,Entire home/apt,16,12 baths,16,20,$2,172.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,
968738811222035968,spacious 3bd townhome! 12 min->dt! parking!,420371928,Stay Wandering,8/27/21,"",13,t,t,31,District 26,36.0968148426053,-86.74533846,166,1,Entire home/apt,10,2.5 baths,3,NA,"",37,3.72,4.41,4.65,4.35,4.62,4.62,4.32,4.51,,,,
968814010877014400,huge rooftop patio at this stunning spacious house,416033925,Amy,7/30/21,t,51,t,t,60,District 5,36.1904127,-86.759373,330,1,Entire home/apt,10,2.5 baths,3,6,$220.00 ,56,6.09,4.93,4.96,4.87,5,4.98,4.76,4.85,,,,
968860862155184512,historic henrie house 4br 3.5 ba downtown,72993968,Jai,5/20/16,f,4,t,t,4,District 19,36.1551313303639,-86.76814115,238,1,Entire home/apt,12,3.5 baths,4,4,$406.00 ,15,1.65,5,5,4.87,5,5,5,4.87,,,,
968863867760516096,sobro guest house by black swan - downtown flat,452114819,Black,3/31/22,f,24,t,t,90,District 19,36.1563306,-86.7738165,350,1,Entire home/apt,2,1 bath,1,NA,"",8,1.18,4.5,4.88,4.88,5,5,5,4.5,,,,
968913336131027968,downtown nashville suite| walk to broadway | pool!,461771597,Stephanee Cruz,5/30/22,t,1,t,t,4,District 19,36.1553114332931,-86.77426572,73,1,Entire home/apt,6,1 bath,1,3,$180.00 ,37,3.87,4.97,4.97,4.91,4.91,4.97,5,4.89,,,,
969046478930972288,nashville business lux, High floor, Views, Gym,"",10105569,Marc,11/18/13,t,1,t,t,2,District 19,36.1516343471252,-86.78713991,194,1,Entire home/apt,4,1 bath,1,1,$143.00 ,68,7.42,4.9,4.82,4.96,4.66,4.93,4.94,4.9
969051200282707840,bach getaway from broadway- lit rooftop!,206006183,Drew,7/29/18,t,30,t,t,32,District 2,36.19767,-86.83027,355,3,Entire home/apt,16,4 baths,4,NA,"",7,0.85,4.57,4.71,4.57,4.57,5,4.29,4.43,,,,
969154276740777984,green escape downtown nashville, Walk to Broadway,48019274,Eric,11/2/15,t,1,t,t,5,District 19,36.1569587930594,-86.7768791,99,1,Entire home/apt,6,1 bath,1,2,$236.00 ,65,7.33,4.97,4.95,4.94,4.77,5,4.98,4.91,,,
969453712568667520,the nashville star - charming east nashville,85360355,StayLocal,7/22/16,f,124,t,t,129,District 5,36.1821318250577,-86.7711315,319,1,Entire home/apt,12,3.5 baths,4,NA,"",20,2.18,4.8,4.75,4.75,4.7,4.95,4.55,4.65,,,,
969457766071736320,epic lux home east nashville! 5 min ->downtown!,484414789,Letty James,10/20/22,t,4,t,t,9,District 6,36.1656082879452,-86.75103403,131,2,Entire home/apt,7,3 baths,3,4,$293.00 ,58,6.19,4.98,5,4.97,5,4.97,4.86,4.93,,,,
969492894395271936,10 to broadway w/ movie theater & views of geodis!,415535365,Jake,7/27/21,t,18,t,t,22,District 17,36.1314755581449,-86.76605129,362,1,Entire home/apt,10,3.5 baths,3,NA,"",12,1.38,5,5,4.92,5,5,4.83,4.92,,,,
969493068067388160,private deck, Views, & Mini-Golf! 10 to Downtown!,415535365,Jake,7/27/21,t,18,t,t,22,District 17,36.1317981432058,-86.76527971,353,1,Entire home/apt,10,3.5 baths,3,NA,"",13,1.4,5,5,5,5,5,5,5,,
969519390314254080,the etta loft– historic flat - walk to broadway,101426897,Host Extraordinaires,10/26/16,t,210,t,t,239,District 19,36.1632723,-86.7796913,195,2,Entire home/apt,16,4 baths,5,NA,"",29,3.7,4.86,4.9,4.93,4.66,4.9,5,4.76,,,,
969612827756434304,antioch room,352919291,Alirio Sebastian,7/1/20,f,1,f,f,1,District 32,36.0389240348053,-86.63547066,269,1,Private room,3,0.5 baths,1,1,$56.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
969637658197436928,luxury nashville studio - pool/gym and w/d in unit,17017751,Collin,6/19/14,f,14,t,t,14,District 19,36.15037307,-86.79973397,51,30,Entire home/apt,2,1 bath,0,1,$100.00 ,2,0.3,5,5,4.5,5,5,5,4.5,,,,
969682907533935232,it's a crazy town - gym & rooftop near downtown,85360355,StayLocal,7/22/16,f,124,t,t,129,District 7,36.2324756832508,-86.72406114,240,1,Entire home/apt,10,3 baths,3,6,$89.00 ,28,3.09,4.64,4.68,4.54,4.89,4.75,4.46,4.64,,,,
969698230667452032,midtown studio!,483819242,Marcus,10/16/22,t,1,t,t,3,District 21,36.1593173874038,-86.81457,178,1,Entire home/apt,4,1 bath,1,1,$116.00 ,92,9.39,4.93,4.95,4.87,4.96,4.96,4.82,4.91,,,,
969759946575675648,private room, Nashville,57159231,Matt,2/2/16,t,6,t,t,7,District 2,36.20272,-86.78411,131,30,Private room,1,1.5 baths,1,1,$32.00 ,2,0.28,5,5,5,5,5,4.5,5,,,
970394332228357760,the grand nash life - downtown rooftop,85360355,StayLocal,7/22/16,f,124,t,t,129,District 21,36.15395,-86.82343,337,1,Entire home/apt,12,4.5 baths,4,5,$89.00 ,24,2.57,4.75,4.75,4.5,4.67,4.79,4.5,4.58,,,,
970573965915976704,luxury living in music city,247260962,Peter,3/6/19,t,1,t,t,1,District 2,36.1946962574357,-86.77879637,232,1,Entire home/apt,12,4 baths,4,7,$429.00 ,13,1.55,5,5,5,5,5,4.77,5,,,,
970622725446221440,cozy room w/ private bath near dt,148130113,BlissfulEscapes,8/28/17,f,4,t,t,4,District 19,36.1509609410532,-86.75998053,46,30,Private room,2,1 bath,1,1,$64.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
970656044445474560,functional room w/ 2 twin beds near dtown,148130113,BlissfulEscapes,8/28/17,f,4,t,t,4,District 19,36.1522593769107,-86.75868623,46,30,Private room,2,1 bath,1,0,$56.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
971034369430723584,0.5 mile walk to broadway! luxury pool • sleeps 6,510628564,Joseph,4/18/23,t,2,t,t,2,District 19,36.1548886,-86.7754139,66,1,Entire home/apt,6,1 bath,1,3,$221.00 ,42,4.45,5,5,5,4.88,5,4.98,4.93,,,,
971134945724352256,music row harmony sleeps 8-downtown nashville,146884195,David,8/20/17,t,13,t,t,281,District 17,36.13834,-86.79639,350,1,Entire home/apt,8,4.5 baths,4,4,$182.00 ,41,4.29,5,5,5,5,4.98,4.98,5,,,,
971217282698427776,bright, Open 4-BR/4 BA w/ Fire Pit - Downtown,1391186,Adam,11/9/11,t,4,t,t,5,District 17,36.1327495,-86.767129,236,30,Entire home/apt,10,4 baths,4,4,$220.00 ,1,0.14,5,5,5,5,5,5,5,,,
971223298634267392,boots on broadway - huge home!,206006183,Drew,7/29/18,t,30,t,t,32,District 17,36.1450685042524,-86.7849182,310,3,Entire home/apt,16,4 baths,4,13,$698.00 ,8,1.42,5,5,4.75,5,5,4.88,4.88,,,,
971599618401547648,sand in my boots,341267904,Kristin & Beau,3/11/20,t,1,t,t,1,District 19,36.1548886,-86.7754139,55,1,Entire home/apt,6,1 bath,1,NA,"",24,2.62,4.96,5,4.96,4.83,5,5,4.96,,,,
971648301729788672,the taylor swift loft • music row  • walkable!,534676251,Ebru,8/30/23,t,9,t,t,9,District 17,36.1378712627958,-86.79577968,318,2,Entire home/apt,6,1 bath,2,5,$266.00 ,35,3.78,4.83,4.86,4.8,4.97,4.91,4.86,4.83,,,,
971677163085504384,chic condo btw gulch & broadway | pool, Gym,432149499,Melissa,11/16/21,"",25,t,t,27,District 19,36.1510413243644,-86.77902026,305,2,Entire home/apt,10,3.5 baths,4,5,$658.00 ,21,2.24,4.76,4.86,4.95,4.81,4.86,4.1,4.62,,,
971751422839634560,5 mins to downtown | big luxury house | 7 beds,4426181,NYC Stays,12/17/12,t,1,t,t,20,District 5,36.18847,-86.76081,325,1,Entire home/apt,15,3.5 baths,5,7,$277.00 ,64,7.22,5,4.98,5,5,5,4.9,4.97,,,,
971842111169462272,dolly's music row oasis • walkable location!,534676251,Ebru,8/30/23,t,9,t,t,9,District 17,36.1384132003325,-86.79707324,327,2,Entire home/apt,6,1 bath,1,5,$116.00 ,15,1.67,4.93,4.8,4.93,4.87,4.93,4.93,4.8,,,,
971860255206249472,the dolly + tswift combo  • music row • walkable!,534676251,Ebru,8/30/23,t,9,t,t,9,District 17,36.1385026427496,-86.79550934,311,2,Entire home/apt,12,2 baths,3,NA,"",7,0.93,4.71,4.57,4,5,4.86,4.86,4.43,,,,
971962329140130688,the taylor swift apt • music row • walkable!,534676251,Ebru,8/30/23,t,9,t,t,9,District 18,36.1371367647426,-86.79739255,320,2,Entire home/apt,6,1 bath,2,5,$215.00 ,29,3.1,4.79,4.83,4.86,4.86,4.86,4.97,4.76,,,,
971996428744006656,dolly's music row hideaway • walkable location!,534676251,Ebru,8/30/23,t,9,t,t,9,District 17,36.1383639368365,-86.79696443,327,2,Entire home/apt,6,1 bath,1,5,$191.00 ,19,2.04,4.95,4.78,4.72,5,5,4.89,4.94,,,,
972011152786726912,the taylor swift + dolly combo • music row,534676251,Ebru,8/30/23,t,9,t,t,9,District 18,36.1371213570709,-86.79729734,308,2,Entire home/apt,12,2 baths,3,10,$480.00 ,3,0.36,5,5,4.67,5,5,5,5,,,,
972329708359202432,the taylor swift + dolly mansion • music row,534676251,Ebru,8/30/23,t,9,t,t,9,District 17,36.1388266784133,-86.79693648,288,2,Entire home/apt,16,4 baths,6,NA,"",4,0.77,4.75,4.75,5,5,5,5,4.5,,,,
973358363336614912,neon nashville-walk to broadway-pool-bbq-gym-patio,229076551,Michael,12/4/18,t,1,t,t,1,District 19,36.1555648140352,-86.77641014,332,1,Entire home/apt,6,1 bath,1,NA,"",26,2.74,4.88,4.85,4.77,4.77,5,5,4.69,,,,
973437272882645248,cozy townhome with private bath,338353723,Sage,2/23/20,f,1,t,f,1,District 9,36.2776719180478,-86.70427754,178,2,Private room,2,1 bath,1,1,$80.00 ,1,0.11,5,5,5,5,5,4,5,,,,
973458921324779520,the shville,535562213,Sarah,9/4/23,t,1,f,t,1,District 19,36.1536692442864,-86.77444484,207,1,Entire home/apt,4,1 bath,1,NA,"",24,2.77,4.79,4.87,4.78,4.78,4.7,4.83,4.65,,,,
973646727356175744,chic oasis 5 mins to broadway | 8 beds | b-nashy,57889363,WanderLuxe,2/8/16,t,1,t,t,1,District 19,36.1681062158961,-86.80091156,227,1,Entire home/apt,12,4 baths,5,8,$568.00 ,30,3.1,5,4.9,4.97,5,4.97,4.37,4.93,,,,
973853057215882112,patio-games-pool-5 min walk to broadway,168577307,Conner,1/18/18,t,2,t,f,2,District 19,36.15585,-86.77508,132,2,Entire home/apt,8,2 baths,2,NA,"",37,4.27,4.84,4.84,4.92,4.81,5,4.86,4.86,,,,
973866434769747456,cozy spot near downtown.,443377359,Ralph,2/3/22,f,27,t,t,29,District 15,36.13659,-86.72408,263,1,Private room,2,1 bath,1,NA,"",12,1.25,4.67,4.67,4.5,4.58,4.75,4.5,4.18,,,,
973925717749870848,walking distance  germantown, Downtown & Broadway,56574808,Allie,1/29/16,t,5,t,t,7,District 19,36.1780907847381,-86.79894418,185,31,Entire home/apt,3,1 bath,1,1,$65.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,
973937530534552832,beautiful & cozy long term rental (31+ days),56574808,Allie,1/29/16,t,5,t,t,7,District 19,36.1798424774115,-86.80022594,221,31,Entire home/apt,3,1 bath,1,0,$65.00 ,2,0.26,3,2.5,5,3,3,2.5,2.5,,,,
973975783240861312,10 minute walk to downtown,149750021,Alonte,9/8/17,f,1,t,t,1,District 19,36.1761732,-86.797109,180,1,Entire home/apt,4,1 bath,2,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
974003718386406528,prime nashville getaway – peaceful area,101426897,Host Extraordinaires,10/26/16,t,210,t,t,239,District 14,36.1789522841777,-86.61681609,327,2,Entire home/apt,10,4 baths,4,7,$189.00 ,24,2.74,5,4.92,4.96,4.92,4.96,4.75,4.87,,,,
974119208329583872,23- new! 4 kings- home w  rooftop fireplace!,69852847,Laura And The Music City Collection Team,5/1/16,t,27,t,f,28,District 17,36.1197932186911,-86.76890905,351,3,Entire home/apt,8,3.5 baths,4,6,$235.00 ,19,2.27,5,4.94,4.83,5,5,4.89,5,,,,
974119302087007744,24- new! modern home w  rooftop fireplace!,69852847,Laura And The Music City Collection Team,5/1/16,t,27,t,f,28,District 17,36.1179312980156,-86.76924809,350,3,Entire home/apt,8,3.5 baths,4,6,$250.00 ,22,2.57,4.95,5,5,5,4.86,4.68,4.91,,,,
974119368893304704,25- new ! modern home w  rooftop fireplace!,69852847,Laura And The Music City Collection Team,5/1/16,t,27,t,f,28,District 17,36.1176576729415,-86.76922738,327,3,Entire home/apt,8,3.5 baths,4,6,$241.00 ,14,1.71,5,5,4.86,5,5,4.86,5,,,,
974119455386981760,26- new! modern home w  rooftop fireplace!,69852847,Laura And The Music City Collection Team,5/1/16,t,27,t,f,28,District 17,36.11890706,-86.76859869,328,3,Entire home/apt,8,3.5 baths,4,6,$212.00 ,10,1.22,5,5,4.89,5,4.78,4.33,5,,,,
974136924554059264,private rooftop! | fun condo walkable neighborhood,517595250,Andrea,5/31/23,t,3,t,t,3,District 20,36.1563888318484,-86.84735286,65,2,Entire home/apt,8,2 baths,2,6,$174.00 ,29,3.32,5,4.97,4.9,4.97,5,4.76,4.93,,,,
974170696413775488,casasobro - eclectic retreat steps from broadway,255365381,Jess,4/12/19,t,1,t,t,1,District 19,36.1536594,-86.7751858,13,1,Entire home/apt,6,2 baths,2,NA,"",25,2.74,5,5,5,4.88,5,5,5,,,,
974289909467613440,the quiet place in heart of east nashville,258112976,Karena,4/26/19,f,1,t,f,1,District 5,36.2075883625358,-86.76817245,16,3,Entire home/apt,4,1.5 baths,2,2,$135.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,
974525492969280256,downtown nashville house free parking,29074554,Jen,3/10/15,t,3,t,t,6,District 21,36.17641,-86.80537,261,30,Entire home/apt,6,3 baths,3,3,$221.00 ,2,0.43,5,5,5,5,5,4,5,,,,
974548968450617216,east nashville bliss – pool and putt-putt paradise,101426897,Host Extraordinaires,10/26/16,t,210,t,t,239,District 5,36.18195355,-86.75916539,287,2,Entire home/apt,10,4 baths,4,8,$789.00 ,34,3.67,5,4.97,4.97,4.97,4.94,4.79,4.88,,,,
